,External_ID,contents
43,rec_20_audio_8.wav,গাছলাভাহহীরেআম গাচ একটি দেরা ইতারা গাছন আমগাসাই এছাড়া গাছের আমাননিয়ে আমানিয়া দিরয়ে হাডিয়াননার দিয়ে হাইরে জাদুহাইইন্তাফযে হায়নে বৈচি মহিনিে বেশেশ শাতেন নিগড়ের বাজিতাফ দাদু হত্যে জাইগু জাইনগু।
5,rec_20_audio_9.wav,এই টাললেজায়একতেক জন্য হালা মুনিমায় মিল ঘটানেগরাধথাজারফরেন এহায়বাধ ঠা ছায়ানে উইটটি উডিয়নে আহ আললোউটির লোকেয়াজহনরবর য়াসিং মামান হত্যেদজ ফানানোবেললায়ভু দ্যে জদদ্বাদি বাাতিক গিন সুমদী বেয়াটি গিনে আলিবেউ ভুভ জেহানা হাবাজি।
0,rec_20_big_audio_0.wav,এবার লাপটি গমগীলাটি ওএলে এটি জ়ে ভুবাইর টি বেদে হাল্লে আর়াত লাজ ফুরো একটা হল উন্দ মুবাই সাইটি মুবাই ছা্তোফালদ দিন স্টায় ন্যায় নাসে মন্চেই লেলগনে লেলীবনে লাতীয়ে মদ্ভূতগল ফোটলসা ছায়ানা নাতিয় বেলা এ ফুরোতিইতা বাদেতৃশিটা ওয়াজ তিনটাবাজ গুমগেই রেন।
744,rec_20_big_audio_1.wav_chunk_0.wav,<>
742,rec_20_big_audio_1.wav_chunk_1.wav,<>
61,rec_20_small_audio_0.wav,তারফরে হযা হয়ে হনানফজর এ ফজরই ফজর হয়ে নে এটি।
90,rec_21_audio_0.wav,<>
73,rec_21_audio_1.wav,<>
78,rec_21_audio_10.wav,<>
89,rec_21_audio_11.wav,<>
72,rec_21_audio_12.wav,<>
74,rec_21_audio_13.wav,<>
82,rec_21_audio_14.wav,<>
70,rec_21_audio_15.wav,<>
69,rec_21_audio_16.wav,<>
80,rec_21_audio_17.wav,<>
83,rec_21_audio_18.wav,<>
71,rec_21_audio_19.wav,<>
85,rec_21_audio_2.wav,<>
75,rec_21_audio_3.wav,<>
77,rec_21_audio_4.wav,<>
81,rec_21_audio_5.wav,<>
87,rec_21_audio_6.wav,<>
86,rec_21_audio_7.wav,<>
76,rec_21_audio_8.wav,<>
88,rec_21_audio_9.wav,<>
746,rec_21_big_audio_0.wav_chunk_0.wav,<>
735,rec_21_big_audio_0.wav_chunk_1.wav,<>
79,rec_21_big_audio_1.wav,<>
84,rec_21_small_audio_0.wav,<>
111,rec_22_audio_0.wav,<>
100,rec_22_audio_1.wav,<>
101,rec_22_audio_10.wav,<>
92,rec_22_audio_11.wav,<>
99,rec_22_audio_12.wav,<>
106,rec_22_audio_13.wav,<>
107,rec_22_audio_14.wav,<>
108,rec_22_audio_15.wav,<>
97,rec_22_audio_16.wav,<>
112,rec_22_audio_17.wav,<>
113,rec_22_audio_18.wav,<>
93,rec_22_audio_19.wav,<>
105,rec_22_audio_2.wav,<>
96,rec_22_audio_20.wav,<>
102,rec_22_audio_21.wav,<>
103,rec_22_audio_22.wav,<>
104,rec_22_audio_3.wav,<>
95,rec_22_audio_4.wav,<>
109,rec_22_audio_5.wav,<>
98,rec_22_audio_6.wav,<>
94,rec_22_audio_7.wav,<>
110,rec_22_audio_8.wav,<>
91,rec_22_audio_9.wav,<>
146,rec_23_audio_0.wav,<>
141,rec_23_audio_1.wav,<>
138,rec_23_audio_10.wav,<>
136,rec_23_audio_11.wav,<>
126,rec_23_audio_12.wav,<>
119,rec_23_audio_13.wav,<>
132,rec_23_audio_14.wav,<>
125,rec_23_audio_15.wav,<>
127,rec_23_audio_16.wav,<>
128,rec_23_audio_17.wav,<>
118,rec_23_audio_18.wav,<>
133,rec_23_audio_19.wav,<>
114,rec_23_audio_2.wav,<>
140,rec_23_audio_20.wav,<>
124,rec_23_audio_21.wav,<>
122,rec_23_audio_22.wav,<>
129,rec_23_audio_23.wav,<>
139,rec_23_audio_24.wav,<>
137,rec_23_audio_25.wav,<>
121,rec_23_audio_26.wav,<>
116,rec_23_audio_27.wav,<>
123,rec_23_audio_28.wav,<>
130,rec_23_audio_29.wav,<>
143,rec_23_audio_3.wav,<>
131,rec_23_audio_30.wav,<>
117,rec_23_audio_31.wav,<>
115,rec_23_audio_32.wav,<>
144,rec_23_audio_4.wav,<>
145,rec_23_audio_5.wav,<>
142,rec_23_audio_6.wav,<>
120,rec_23_audio_7.wav,<>
147,rec_23_audio_8.wav,<>
135,rec_23_audio_9.wav,<>
134,rec_23_small_audio_0.wav,<>
167,rec_24_audio_0.wav,<>
174,rec_24_audio_1.wav,<>
234,rec_24_audio_10.wav,<>
235,rec_24_audio_11.wav,<>
181,rec_24_audio_12.wav,<>
218,rec_24_audio_13.wav,<>
216,rec_24_audio_14.wav,<>
204,rec_24_audio_15.wav,<>
183,rec_24_audio_16.wav,<>
152,rec_24_audio_17.wav,<>
166,rec_24_audio_18.wav,<>
193,rec_24_audio_19.wav,<>
236,rec_24_audio_2.wav,<>
205,rec_24_audio_20.wav,<>
210,rec_24_audio_21.wav,<>
206,rec_24_audio_22.wav,<>
179,rec_24_audio_23.wav,<>
194,rec_24_audio_24.wav,<>
226,rec_24_audio_25.wav,<>
224,rec_24_audio_26.wav,<>
230,rec_24_audio_27.wav,<>
178,rec_24_audio_28.wav,<>
180,rec_24_audio_29.wav,<>
153,rec_24_audio_3.wav,<>
175,rec_24_audio_30.wav,<>
202,rec_24_audio_31.wav,<>
186,rec_24_audio_32.wav,<>
171,rec_24_audio_33.wav,<>
196,rec_24_audio_34.wav,<>
220,rec_24_audio_35.wav,<>
191,rec_24_audio_36.wav,<>
156,rec_24_audio_37.wav,<>
187,rec_24_audio_38.wav,<>
182,rec_24_audio_39.wav,<>
200,rec_24_audio_4.wav,<>
229,rec_24_audio_40.wav,<>
217,rec_24_audio_41.wav,<>
168,rec_24_audio_42.wav,<>
188,rec_24_audio_43.wav,<>
184,rec_24_audio_44.wav,<>
172,rec_24_audio_45.wav,<>
176,rec_24_audio_46.wav,<>
163,rec_24_audio_47.wav,<>
214,rec_24_audio_48.wav,<>
192,rec_24_audio_49.wav,<>
231,rec_24_audio_5.wav,<>
157,rec_24_audio_50.wav,<>
160,rec_24_audio_51.wav,<>
212,rec_24_audio_52.wav,<>
208,rec_24_audio_53.wav,<>
227,rec_24_audio_54.wav,<>
199,rec_24_audio_55.wav,<>
221,rec_24_audio_56.wav,<>
222,rec_24_audio_57.wav,<>
197,rec_24_audio_58.wav,<>
190,rec_24_audio_59.wav,<>
233,rec_24_audio_6.wav,<>
209,rec_24_audio_60.wav,<>
158,rec_24_audio_61.wav,<>
161,rec_24_audio_62.wav,<>
185,rec_24_audio_63.wav,<>
164,rec_24_audio_64.wav,<>
149,rec_24_audio_65.wav,<>
170,rec_24_audio_66.wav,<>
198,rec_24_audio_67.wav,<>
232,rec_24_audio_68.wav,<>
165,rec_24_audio_69.wav,<>
154,rec_24_audio_7.wav,<>
148,rec_24_audio_70.wav,<>
213,rec_24_audio_71.wav,<>
173,rec_24_audio_72.wav,<>
225,rec_24_audio_73.wav,<>
238,rec_24_audio_74.wav,<>
203,rec_24_audio_75.wav,<>
155,rec_24_audio_76.wav,<>
215,rec_24_audio_77.wav,<>
201,rec_24_audio_78.wav,<>
219,rec_24_audio_79.wav,<>
169,rec_24_audio_8.wav,<>
223,rec_24_audio_80.wav,<>
150,rec_24_audio_81.wav,<>
228,rec_24_audio_82.wav,<>
195,rec_24_audio_83.wav,<>
159,rec_24_audio_9.wav,<>
162,rec_24_big_audio_0.wav,<>
729,rec_24_big_audio_1.wav_chunk_0.wav,<>
721,rec_24_big_audio_1.wav_chunk_1.wav,<>
719,rec_24_big_audio_2.wav_chunk_0.wav,<>
752,rec_24_big_audio_2.wav_chunk_1.wav,<>
716,rec_24_big_audio_3.wav_chunk_0.wav,<>
717,rec_24_big_audio_3.wav_chunk_1.wav,<>
189,rec_24_big_audio_4.wav,<>
177,rec_24_small_audio_0.wav,<>
207,rec_24_small_audio_1.wav,<>
211,rec_24_small_audio_2.wav,<>
237,rec_24_small_audio_3.wav,<>
151,rec_24_small_audio_4.wav,<>
249,rec_25_audio_0.wav,<>
260,rec_25_audio_1.wav,<>
261,rec_25_audio_10.wav,<>
279,rec_25_audio_11.wav,<>
273,rec_25_audio_12.wav,<>
276,rec_25_audio_13.wav,<>
251,rec_25_audio_14.wav,<>
270,rec_25_audio_15.wav,<>
254,rec_25_audio_16.wav,<>
268,rec_25_audio_17.wav,<>
245,rec_25_audio_18.wav,<>
274,rec_25_audio_19.wav,<>
246,rec_25_audio_2.wav,<>
248,rec_25_audio_20.wav,<>
259,rec_25_audio_21.wav,<>
257,rec_25_audio_22.wav,<>
241,rec_25_audio_23.wav,<>
278,rec_25_audio_24.wav,<>
250,rec_25_audio_25.wav,<>
265,rec_25_audio_26.wav,<>
272,rec_25_audio_27.wav,<>
253,rec_25_audio_28.wav,<>
263,rec_25_audio_29.wav,<>
239,rec_25_audio_3.wav,<>
281,rec_25_audio_30.wav,<>
243,rec_25_audio_31.wav,<>
256,rec_25_audio_32.wav,<>
247,rec_25_audio_33.wav,<>
262,rec_25_audio_34.wav,<>
258,rec_25_audio_35.wav,<>
252,rec_25_audio_36.wav,<>
275,rec_25_audio_37.wav,<>
267,rec_25_audio_38.wav,<>
255,rec_25_audio_39.wav,<>
242,rec_25_audio_4.wav,<>
277,rec_25_audio_40.wav,<>
266,rec_25_audio_41.wav,<>
240,rec_25_audio_42.wav,<>
244,rec_25_audio_5.wav,<>
280,rec_25_audio_6.wav,<>
264,rec_25_audio_7.wav,<>
269,rec_25_audio_8.wav,<>
271,rec_25_audio_9.wav,<>
307,rec_26_audio_0.wav,<>
283,rec_26_audio_1.wav,<>
301,rec_26_audio_10.wav,<>
306,rec_26_audio_11.wav,<>
289,rec_26_audio_12.wav,<>
303,rec_26_audio_13.wav,<>
293,rec_26_audio_14.wav,<>
311,rec_26_audio_15.wav,<>
296,rec_26_audio_16.wav,<>
299,rec_26_audio_17.wav,<>
326,rec_26_audio_18.wav,<>
288,rec_26_audio_19.wav,<>
314,rec_26_audio_2.wav,<>
286,rec_26_audio_20.wav,<>
287,rec_26_audio_21.wav,<>
297,rec_26_audio_22.wav,<>
308,rec_26_audio_23.wav,<>
295,rec_26_audio_24.wav,<>
318,rec_26_audio_25.wav,<>
323,rec_26_audio_26.wav,<>
325,rec_26_audio_27.wav,<>
315,rec_26_audio_28.wav,<>
282,rec_26_audio_29.wav,<>
324,rec_26_audio_3.wav,<>
298,rec_26_audio_30.wav,<>
319,rec_26_audio_31.wav,<>
309,rec_26_audio_32.wav,<>
285,rec_26_audio_33.wav,<>
320,rec_26_audio_34.wav,<>
310,rec_26_audio_35.wav,<>
312,rec_26_audio_36.wav,<>
294,rec_26_audio_37.wav,<>
300,rec_26_audio_38.wav,<>
291,rec_26_audio_39.wav,<>
321,rec_26_audio_4.wav,<>
313,rec_26_audio_40.wav,<>
316,rec_26_audio_41.wav,<>
305,rec_26_audio_42.wav,<>
327,rec_26_audio_43.wav,<>
302,rec_26_audio_44.wav,<>
317,rec_26_audio_5.wav,<>
290,rec_26_audio_6.wav,<>
304,rec_26_audio_7.wav,<>
292,rec_26_audio_8.wav,<>
322,rec_26_audio_9.wav,<>
284,rec_26_small_audio_0.wav,<>
335,rec_27_audio_0.wav,<>
351,rec_27_audio_1.wav,<>
368,rec_27_audio_10.wav,<>
345,rec_27_audio_11.wav,<>
333,rec_27_audio_12.wav,<>
328,rec_27_audio_13.wav,<>
375,rec_27_audio_14.wav,<>
336,rec_27_audio_15.wav,<>
362,rec_27_audio_16.wav,<>
346,rec_27_audio_17.wav,<>
329,rec_27_audio_18.wav,<>
340,rec_27_audio_19.wav,<>
353,rec_27_audio_2.wav,<>
347,rec_27_audio_20.wav,<>
338,rec_27_audio_21.wav,<>
361,rec_27_audio_22.wav,<>
350,rec_27_audio_23.wav,<>
355,rec_27_audio_24.wav,<>
367,rec_27_audio_25.wav,<>
357,rec_27_audio_26.wav,<>
374,rec_27_audio_27.wav,<>
365,rec_27_audio_28.wav,<>
337,rec_27_audio_29.wav,<>
330,rec_27_audio_3.wav,<>
371,rec_27_audio_30.wav,<>
364,rec_27_audio_31.wav,<>
343,rec_27_audio_32.wav,<>
359,rec_27_audio_33.wav,<>
366,rec_27_audio_34.wav,<>
348,rec_27_audio_35.wav,<>
370,rec_27_audio_36.wav,<>
356,rec_27_audio_37.wav,<>
369,rec_27_audio_38.wav,<>
358,rec_27_audio_39.wav,<>
373,rec_27_audio_4.wav,<>
344,rec_27_audio_40.wav,<>
363,rec_27_audio_41.wav,<>
349,rec_27_audio_42.wav,<>
372,rec_27_audio_43.wav,<>
360,rec_27_audio_44.wav,<>
341,rec_27_audio_45.wav,<>
352,rec_27_audio_46.wav,<>
331,rec_27_audio_47.wav,<>
342,rec_27_audio_48.wav,<>
332,rec_27_audio_5.wav,<>
376,rec_27_audio_6.wav,<>
334,rec_27_audio_7.wav,<>
354,rec_27_audio_8.wav,<>
339,rec_27_audio_9.wav,<>
402,rec_28_audio_0.wav,<>
406,rec_28_audio_1.wav,<>
409,rec_28_audio_10.wav,<>
404,rec_28_audio_11.wav,<>
405,rec_28_audio_12.wav,<>
392,rec_28_audio_13.wav,<>
393,rec_28_audio_14.wav,<>
398,rec_28_audio_15.wav,<>
410,rec_28_audio_16.wav,<>
401,rec_28_audio_17.wav,<>
413,rec_28_audio_18.wav,<>
395,rec_28_audio_19.wav,<>
400,rec_28_audio_2.wav,<>
383,rec_28_audio_20.wav,<>
385,rec_28_audio_21.wav,<>
386,rec_28_audio_22.wav,<>
396,rec_28_audio_23.wav,<>
389,rec_28_audio_24.wav,<>
387,rec_28_audio_25.wav,<>
388,rec_28_audio_26.wav,<>
384,rec_28_audio_27.wav,<>
390,rec_28_audio_28.wav,<>
394,rec_28_audio_29.wav,<>
411,rec_28_audio_3.wav,<>
380,rec_28_audio_30.wav,<>
381,rec_28_audio_31.wav,<>
403,rec_28_audio_32.wav,<>
391,rec_28_audio_33.wav,<>
382,rec_28_audio_34.wav,<>
397,rec_28_audio_35.wav,<>
407,rec_28_audio_36.wav,<>
399,rec_28_audio_4.wav,<>
412,rec_28_audio_5.wav,<>
408,rec_28_audio_6.wav,<>
379,rec_28_audio_7.wav,<>
378,rec_28_audio_8.wav,<>
377,rec_28_audio_9.wav,<>
456,rec_29_audio_0.wav,<>
474,rec_29_audio_1.wav,<>
475,rec_29_audio_10.wav,<>
460,rec_29_audio_11.wav,<>
440,rec_29_audio_12.wav,<>
430,rec_29_audio_13.wav,<>
441,rec_29_audio_14.wav,<>
505,rec_29_audio_15.wav,<>
416,rec_29_audio_16.wav,<>
495,rec_29_audio_17.wav,<>
500,rec_29_audio_18.wav,<>
464,rec_29_audio_19.wav,<>
449,rec_29_audio_2.wav,<>
501,rec_29_audio_20.wav,<>
455,rec_29_audio_21.wav,<>
459,rec_29_audio_22.wav,<>
504,rec_29_audio_23.wav,<>
458,rec_29_audio_24.wav,<>
414,rec_29_audio_25.wav,<>
498,rec_29_audio_26.wav,<>
435,rec_29_audio_27.wav,<>
513,rec_29_audio_28.wav,<>
438,rec_29_audio_29.wav,<>
425,rec_29_audio_3.wav,<>
445,rec_29_audio_30.wav,<>
507,rec_29_audio_31.wav,<>
490,rec_29_audio_32.wav,<>
431,rec_29_audio_33.wav,<>
506,rec_29_audio_34.wav,<>
487,rec_29_audio_35.wav,<>
469,rec_29_audio_36.wav,<>
473,rec_29_audio_37.wav,<>
484,rec_29_audio_38.wav,<>
432,rec_29_audio_39.wav,<>
479,rec_29_audio_4.wav,<>
452,rec_29_audio_40.wav,<>
428,rec_29_audio_41.wav,<>
514,rec_29_audio_42.wav,<>
422,rec_29_audio_43.wav,<>
461,rec_29_audio_44.wav,<>
439,rec_29_audio_45.wav,<>
433,rec_29_audio_46.wav,<>
502,rec_29_audio_47.wav,<>
510,rec_29_audio_48.wav,<>
478,rec_29_audio_49.wav,<>
497,rec_29_audio_5.wav,<>
442,rec_29_audio_50.wav,<>
424,rec_29_audio_51.wav,<>
472,rec_29_audio_52.wav,<>
450,rec_29_audio_53.wav,<>
491,rec_29_audio_54.wav,<>
493,rec_29_audio_55.wav,<>
483,rec_29_audio_56.wav,<>
503,rec_29_audio_57.wav,<>
434,rec_29_audio_58.wav,<>
421,rec_29_audio_59.wav,<>
423,rec_29_audio_6.wav,<>
486,rec_29_audio_60.wav,<>
465,rec_29_audio_61.wav,<>
511,rec_29_audio_62.wav,<>
488,rec_29_audio_63.wav,<>
470,rec_29_audio_64.wav,<>
492,rec_29_audio_65.wav,<>
482,rec_29_audio_66.wav,<>
480,rec_29_audio_67.wav,<>
466,rec_29_audio_68.wav,<>
418,rec_29_audio_69.wav,<>
454,rec_29_audio_7.wav,<>
462,rec_29_audio_70.wav,<>
463,rec_29_audio_71.wav,<>
494,rec_29_audio_72.wav,<>
476,rec_29_audio_73.wav,<>
420,rec_29_audio_74.wav,<>
481,rec_29_audio_75.wav,<>
415,rec_29_audio_76.wav,<>
429,rec_29_audio_77.wav,<>
471,rec_29_audio_78.wav,<>
477,rec_29_audio_79.wav,<>
447,rec_29_audio_8.wav,<>
446,rec_29_audio_80.wav,<>
443,rec_29_audio_81.wav,<>
509,rec_29_audio_82.wav,<>
448,rec_29_audio_83.wav,<>
467,rec_29_audio_84.wav,<>
457,rec_29_audio_85.wav,<>
512,rec_29_audio_86.wav,<>
485,rec_29_audio_87.wav,<>
468,rec_29_audio_88.wav,<>
419,rec_29_audio_89.wav,<>
426,rec_29_audio_9.wav,<>
499,rec_29_audio_90.wav,<>
436,rec_29_audio_91.wav,<>
453,rec_29_audio_92.wav,<>
444,rec_29_audio_93.wav,<>
427,rec_29_audio_94.wav,<>
451,rec_29_audio_95.wav,<>
496,rec_29_audio_96.wav,<>
508,rec_29_audio_97.wav,<>
417,rec_29_audio_98.wav,<>
489,rec_29_audio_99.wav,<>
437,rec_29_small_audio_0.wav,<>
548,rec_30_audio_0.wav,<>
522,rec_30_audio_1.wav,<>
539,rec_30_audio_10.wav,<>
521,rec_30_audio_11.wav,<>
557,rec_30_audio_12.wav,<>
536,rec_30_audio_13.wav,<>
524,rec_30_audio_14.wav,<>
552,rec_30_audio_15.wav,<>
526,rec_30_audio_16.wav,<>
544,rec_30_audio_17.wav,<>
554,rec_30_audio_18.wav,<>
534,rec_30_audio_19.wav,<>
550,rec_30_audio_2.wav,<>
528,rec_30_audio_20.wav,<>
541,rec_30_audio_21.wav,<>
537,rec_30_audio_22.wav,<>
529,rec_30_audio_23.wav,<>
517,rec_30_audio_24.wav,<>
515,rec_30_audio_25.wav,<>
542,rec_30_audio_26.wav,<>
525,rec_30_audio_27.wav,<>
527,rec_30_audio_28.wav,<>
547,rec_30_audio_29.wav,<>
516,rec_30_audio_3.wav,<>
540,rec_30_audio_30.wav,<>
543,rec_30_audio_31.wav,<>
549,rec_30_audio_32.wav,<>
533,rec_30_audio_33.wav,<>
530,rec_30_audio_34.wav,<>
556,rec_30_audio_35.wav,<>
538,rec_30_audio_36.wav,<>
520,rec_30_audio_37.wav,<>
531,rec_30_audio_38.wav,<>
553,rec_30_audio_39.wav,<>
519,rec_30_audio_4.wav,<>
535,rec_30_audio_40.wav,<>
545,rec_30_audio_41.wav,<>
518,rec_30_audio_42.wav,<>
555,rec_30_audio_5.wav,<>
546,rec_30_audio_6.wav,<>
551,rec_30_audio_7.wav,<>
523,rec_30_audio_8.wav,<>
532,rec_30_audio_9.wav,<>
591,rec_31_audio_0.wav,<>
581,rec_31_audio_1.wav,<>
598,rec_31_audio_10.wav,<>
594,rec_31_audio_11.wav,<>
588,rec_31_audio_12.wav,<>
586,rec_31_audio_13.wav,<>
583,rec_31_audio_14.wav,<>
565,rec_31_audio_15.wav,<>
576,rec_31_audio_16.wav,<>
568,rec_31_audio_17.wav,<>
562,rec_31_audio_18.wav,<>
559,rec_31_audio_19.wav,<>
595,rec_31_audio_2.wav,<>
590,rec_31_audio_20.wav,<>
579,rec_31_audio_21.wav,<>
577,rec_31_audio_22.wav,<>
597,rec_31_audio_23.wav,<>
584,rec_31_audio_24.wav,<>
572,rec_31_audio_25.wav,<>
605,rec_31_audio_26.wav,<>
567,rec_31_audio_27.wav,<>
603,rec_31_audio_28.wav,<>
566,rec_31_audio_29.wav,<>
561,rec_31_audio_3.wav,<>
599,rec_31_audio_30.wav,<>
585,rec_31_audio_31.wav,<>
578,rec_31_audio_32.wav,<>
575,rec_31_audio_33.wav,<>
560,rec_31_audio_34.wav,<>
564,rec_31_audio_35.wav,<>
558,rec_31_audio_36.wav,<>
600,rec_31_audio_37.wav,<>
601,rec_31_audio_38.wav,<>
593,rec_31_audio_39.wav,<>
571,rec_31_audio_4.wav,<>
602,rec_31_audio_40.wav,<>
582,rec_31_audio_41.wav,<>
574,rec_31_audio_42.wav,<>
587,rec_31_audio_43.wav,<>
589,rec_31_audio_44.wav,<>
604,rec_31_audio_45.wav,<>
573,rec_31_audio_46.wav,<>
596,rec_31_audio_5.wav,<>
569,rec_31_audio_6.wav,<>
570,rec_31_audio_7.wav,<>
592,rec_31_audio_8.wav,<>
563,rec_31_audio_9.wav,<>
580,rec_31_small_audio_0.wav,<>
624,rec_32_audio_0.wav,<>
620,rec_32_audio_1.wav,<>
610,rec_32_audio_10.wav,<>
622,rec_32_audio_11.wav,<>
615,rec_32_audio_12.wav,<>
616,rec_32_audio_13.wav,<>
646,rec_32_audio_14.wav,<>
613,rec_32_audio_15.wav,<>
644,rec_32_audio_16.wav,<>
625,rec_32_audio_17.wav,<>
607,rec_32_audio_18.wav,<>
619,rec_32_audio_19.wav,<>
639,rec_32_audio_2.wav,<>
627,rec_32_audio_20.wav,<>
626,rec_32_audio_21.wav,<>
608,rec_32_audio_22.wav,<>
638,rec_32_audio_23.wav,<>
609,rec_32_audio_24.wav,<>
617,rec_32_audio_25.wav,<>
633,rec_32_audio_26.wav,<>
612,rec_32_audio_27.wav,<>
606,rec_32_audio_28.wav,<>
641,rec_32_audio_29.wav,<>
628,rec_32_audio_3.wav,<>
632,rec_32_audio_30.wav,<>
611,rec_32_audio_31.wav,<>
640,rec_32_audio_32.wav,<>
630,rec_32_audio_33.wav,<>
623,rec_32_audio_34.wav,<>
647,rec_32_audio_35.wav,<>
621,rec_32_audio_36.wav,<>
645,rec_32_audio_37.wav,<>
637,rec_32_audio_38.wav,<>
635,rec_32_audio_39.wav,<>
634,rec_32_audio_4.wav,<>
631,rec_32_audio_40.wav,<>
636,rec_32_audio_41.wav,<>
618,rec_32_audio_5.wav,<>
642,rec_32_audio_6.wav,<>
643,rec_32_audio_7.wav,<>
629,rec_32_audio_8.wav,<>
614,rec_32_audio_9.wav,<>
693,rec_33_audio_0.wav,<>
689,rec_33_audio_1.wav,<>
697,rec_33_audio_10.wav,<>
668,rec_33_audio_11.wav,<>
653,rec_33_audio_12.wav,<>
666,rec_33_audio_13.wav,<>
664,rec_33_audio_14.wav,<>
681,rec_33_audio_15.wav,<>
701,rec_33_audio_16.wav,<>
674,rec_33_audio_17.wav,<>
709,rec_33_audio_18.wav,<>
694,rec_33_audio_19.wav,<>
702,rec_33_audio_2.wav,<>
698,rec_33_audio_20.wav,<>
675,rec_33_audio_21.wav,<>
688,rec_33_audio_22.wav,<>
710,rec_33_audio_23.wav,<>
705,rec_33_audio_24.wav,<>
678,rec_33_audio_25.wav,<>
714,rec_33_audio_26.wav,<>
706,rec_33_audio_27.wav,<>
680,rec_33_audio_28.wav,<>
695,rec_33_audio_29.wav,<>
665,rec_33_audio_3.wav,<>
692,rec_33_audio_30.wav,<>
676,rec_33_audio_31.wav,<>
684,rec_33_audio_32.wav,<>
657,rec_33_audio_33.wav,<>
715,rec_33_audio_34.wav,<>
667,rec_33_audio_35.wav,<>
656,rec_33_audio_36.wav,<>
712,rec_33_audio_37.wav,<>
699,rec_33_audio_38.wav,<>
708,rec_33_audio_39.wav,<>
662,rec_33_audio_4.wav,<>
671,rec_33_audio_40.wav,<>
690,rec_33_audio_41.wav,<>
652,rec_33_audio_42.wav,<>
700,rec_33_audio_43.wav,<>
648,rec_33_audio_44.wav,<>
686,rec_33_audio_45.wav,<>
663,rec_33_audio_46.wav,<>
672,rec_33_audio_47.wav,<>
650,rec_33_audio_48.wav,<>
673,rec_33_audio_49.wav,<>
696,rec_33_audio_5.wav,<>
713,rec_33_audio_50.wav,<>
683,rec_33_audio_51.wav,<>
691,rec_33_audio_52.wav,<>
679,rec_33_audio_53.wav,<>
655,rec_33_audio_54.wav,<>
654,rec_33_audio_55.wav,<>
670,rec_33_audio_56.wav,<>
682,rec_33_audio_57.wav,<>
658,rec_33_audio_58.wav,<>
661,rec_33_audio_59.wav,<>
677,rec_33_audio_6.wav,<>
651,rec_33_audio_60.wav,<>
703,rec_33_audio_61.wav,<>
659,rec_33_audio_62.wav,<>
669,rec_33_audio_63.wav,<>
704,rec_33_audio_64.wav,<>
649,rec_33_audio_65.wav,<>
660,rec_33_audio_66.wav,<>
711,rec_33_audio_7.wav,<>
687,rec_33_audio_8.wav,<>
707,rec_33_audio_9.wav,<>
685,rec_33_small_audio_0.wav,<>
951,rec_34_audio_0.wav,<>
952,rec_34_audio_1.wav,<>
946,rec_34_audio_10.wav,<>
945,rec_34_audio_2.wav,<>
950,rec_34_audio_3.wav,<>
947,rec_34_audio_4.wav,<>
943,rec_34_audio_5.wav,<>
944,rec_34_audio_6.wav,<>
949,rec_34_audio_7.wav,<>
948,rec_34_audio_8.wav,<>
953,rec_34_audio_9.wav,<>
954,rec_35_audio_0.wav,<>
957,rec_35_audio_1.wav,<>
960,rec_35_audio_2.wav,<>
956,rec_35_audio_3.wav,<>
959,rec_35_audio_4.wav,<>
958,rec_35_audio_5.wav,<>
955,rec_35_audio_6.wav,<>
966,rec_36_audio_0.wav,<>
965,rec_36_audio_1.wav,<>
972,rec_36_audio_10.wav,<>
963,rec_36_audio_11.wav,<>
973,rec_36_audio_12.wav,<>
970,rec_36_audio_2.wav,<>
969,rec_36_audio_3.wav,<>
964,rec_36_audio_4.wav,<>
961,rec_36_audio_5.wav,<>
971,rec_36_audio_6.wav,<>
968,rec_36_audio_7.wav,<>
962,rec_36_audio_8.wav,<>
967,rec_36_audio_9.wav,<>
982,rec_37_audio_0.wav,<>
985,rec_37_audio_1.wav,<>
979,rec_37_audio_10.wav,<>
974,rec_37_audio_11.wav,<>
975,rec_37_audio_12.wav,<>
980,rec_37_audio_2.wav,<>
978,rec_37_audio_3.wav,<>
981,rec_37_audio_4.wav,<>
977,rec_37_audio_5.wav,<>
983,rec_37_audio_6.wav,<>
984,rec_37_audio_7.wav,<>
976,rec_37_audio_8.wav,<>
986,rec_37_audio_9.wav,<>
825,rec_38_audio_0.wav,<>
820,rec_38_audio_1.wav,<>
806,rec_38_audio_10.wav,<>
800,rec_38_audio_11.wav,<>
822,rec_38_audio_12.wav,<>
810,rec_38_audio_13.wav,<>
826,rec_38_audio_14.wav,<>
829,rec_38_audio_15.wav,<>
817,rec_38_audio_16.wav,<>
811,rec_38_audio_17.wav,<>
797,rec_38_audio_18.wav,<>
828,rec_38_audio_19.wav,<>
818,rec_38_audio_2.wav,<>
808,rec_38_audio_20.wav,<>
801,rec_38_audio_21.wav,<>
812,rec_38_audio_22.wav,<>
802,rec_38_audio_23.wav,<>
823,rec_38_audio_24.wav,<>
807,rec_38_audio_25.wav,<>
819,rec_38_audio_26.wav,<>
821,rec_38_audio_27.wav,<>
813,rec_38_audio_28.wav,<>
799,rec_38_audio_29.wav,<>
804,rec_38_audio_3.wav,<>
805,rec_38_audio_30.wav,<>
815,rec_38_audio_31.wav,<>
798,rec_38_audio_32.wav,<>
814,rec_38_audio_33.wav,<>
827,rec_38_audio_4.wav,<>
